location,commodity,time_operation,total_production,total_production_cost,production_cost_per_unit,opex_cost,total_import_flow,total_import_production_cost,total_transport_cost,total_transport_opex,total_import_cost,total_output,domestic_ratio,import_ratio,weighted_cost,weighted_cost_per_unit,transport_to_production_ratio
AUS,Copper,1,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,1,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,2,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,2,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,0,0.0,0.0,,0.0,10.480775,28980.768929961,58.135222198227,58.135222198227,29038.904152159226,10.480775,0.0,1.0,29038.904152159226,2770.6829077200136,
AUS,Copper_ore,1,0.0,0.0,,0.0,10.962775,30454.143271641,59.862754869987,59.862754869987,30514.00602651099,10.962775,0.0,1.0,30514.00602651099,2783.4198938235063,
AUS,Copper_ore,2,0.0,0.0,,0.0,11.485675,32052.540456837,61.736876932359,61.736876932359,32114.277333769358,11.485675,0.0,1.0,32114.277333769358,2796.028734381685,
AUS,Copper_ore,3,0.0,0.0,,0.0,12.0228125,33694.4587357875,63.66202751426249,63.66202751426249,33758.12076330176,12.0228125,0.0,1.0,33758.12076330176,2807.8389115110763,
AUS,Copper_ore,4,0.0,0.0,,0.0,12.55995,35336.377014738,65.58717809616601,65.58717809616601,35401.964192834166,12.55995,0.0,1.0,35401.964192834166,2818.6389430558374,
AUS,Copper_ore,5,0.0,0.0,,0.0,13.0970875,30548.6431635174,55.45185820012231,55.45185820012231,30604.095021717523,13.0970875,0.0,1.0,30604.095021717523,2336.7099762995035,
AUS,Copper_ore,6,0.0,0.0,,0.0,13.6627,38658.892350276,65.004801072024,65.004801072024,38723.89715134803,13.6627,0.0,1.0,38723.89715134803,2834.2785211816135,
AUS,Copper_ore,7,0.0,0.0,,0.0,14.228312499999998,40385.6925389775,66.829452924585,66.829452924585,40452.52199190208,14.228312499999998,0.0,1.0,40452.52199190208,2843.100472519288,
AUS,Copper_ore,8,0.0,0.0,,0.0,14.793924999999998,42112.492727679,68.654104777146,68.654104777146,42181.14683245614,14.793924999999998,0.0,1.0,42181.14683245614,2851.247848860674,
AUS,Copper_ore,9,0.0,0.0,,0.0,15.373775,43882.75963199701,70.524686450478,70.524686450478,43953.28431844749,15.373775,0.0,1.0,43953.28431844749,2858.9779880639267,
AUS,Copper_ore,10,0.0,0.0,,0.0,15.9678625,45696.4932519315,72.441197944581,72.441197944581,45768.93444987608,15.9678625,0.0,1.0,45768.93444987608,2866.3156668512192,
AUS,Copper_ore,11,0.0,0.0,,0.0,32.118187500000005,95003.01363044251,124.541744574495,124.541744574495,95127.55537501701,32.118187500000005,0.0,1.0,95127.55537501701,2961.797124293424,
AUS,Copper_ore,12,0.0,0.0,,0.0,36.4075125,111151.18469827349,138.634529506089,138.634529506089,111289.81922777958,36.4075125,0.0,1.0,111289.81922777958,3056.78173502734,
AUS,Copper_ore,13,0.0,0.0,,0.0,40.711075,124289.84860172101,152.517715058454,152.517715058454,124442.36631677946,40.711075,0.0,1.0,124442.36631677946,3056.7202245772055,
AUS,HEX,0,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,1,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,2,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,3,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,4,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,5,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,6,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,7,5.0,288790.1286,57758.02572,150790.1286,0.0,0.0,467000.0,467000.0,467000.0,5.0,1.0,0.0,288790.1286,57758.02572,1.6170912844698944
AUS,HEX,8,6.0,240948.15432,40158.02572,180948.15432,0.0,0.0,467000.0,467000.0,467000.0,6.0,1.0,0.0,240948.15432,40158.02572,1.938176290737565
AUS,HEX,9,6.0,180948.15432,30158.02572,180948.15432,0.0,0.0,467000.0,467000.0,467000.0,6.0,1.0,0.0,180948.15432,30158.02572,2.580849756412149
AUS,HEX,10,7.0,271106.18004,38729.45429142857,211106.18004,0.0,0.0,467000.0,467000.0,467000.0,7.0,1.0,0.0,271106.18004,38729.45429142857,1.722572314401306
AUS,HEX,11,7.0,211106.18004,30158.02572,211106.18004,0.0,0.0,467000.0,467000.0,467000.0,7.0,1.0,0.0,211106.18004,30158.02572,2.2121569340675564
AUS,HEX,12,8.0,301264.20576000004,37658.025720000005,241264.20576,0.0,0.0,467000.0,467000.0,467000.0,8.0,1.0,0.0,301264.20576000004,37658.025720000005,1.5501343706660995
AUS,HEX,13,9.0,331422.23148,36824.69238666667,271422.23148,0.0,0.0,467000.0,467000.0,467000.0,9.0,1.0,0.0,331422.23148,36824.69238666667,1.4090786786226244
AUS,HP,0,2.11,63525.730332,30106.981200000002,63525.730332,8.45,201518.89921799998,304517.96985999995,304517.96985999995,506036.86907799996,10.559999999999999,0.19981060606060608,0.8001893939393939,417618.45025659277,39547.20172884402,4.793616197224642
AUS,HP,1,2.2,76441.35864000005,34746.07210909093,66235.35864,8.782399999999999,209446.10420025597,316496.86437712,316496.86437712,525942.968577376,10.982399999999998,0.20032051282051286,0.7996794871794872,435898.5755610747,39690.64827005707,4.140387743075831
AUS,HP,2,2.3,80586.05675999995,35037.415982608676,69246.05675999999,9.121696,217537.76768298625,328724.27410660475,328724.27410660475,546262.041789591,11.421696,0.20137114488076024,0.7986288551192396,452488.3355407064,39616.56268392246,4.079170607461362
AUS,HP,3,2.4,83596.75488000001,34831.9812,72256.75488,9.478564,226048.49508252818,341584.9363464831,341584.9363464831,567633.4314290113,11.878564,0.20204462424919373,0.7979553757508062,469836.42299283773,39553.30147590548,4.086102825843126
AUS,HP,4,2.5,86607.45300000001,34642.9812,75267.453,9.853706,234995.02796897062,355104.1494840928,355104.1494840928,590099.1774530634,12.353706,0.20236842288459833,0.7976315771154017,488208.3512400502,39519.181631815605,4.100156940120301
AUS,HP,5,2.6,89618.15112000001,34468.51966153846,78278.15112,10.247855,244394.84721250623,369308.329072024,369308.329072024,613703.1762845302,12.847855,0.20236841091372842,0.7976315890862716,507644.9225583029,39512.0370332871,4.120909932380939
AUS,HP,6,2.7,92628.84924000001,34306.9812,81288.84924,10.661769,254366.82108959433,384461.94143153756,384461.94143153756,638828.7625211319,13.361768999999999,0.20206905238370762,0.7979309476162925,528458.6636323504,39550.052364499825,4.1505637237854724
AUS,HP,7,2.8,95639.54735999994,34156.98119999998,84299.54735999998,11.096240000000002,264627.46393594565,399882.07884611195,399882.07884611195,664509.5427820575,13.896240000000002,0.2014933535978077,0.7985066464021923,549886.0196432975,39570.849355170714,4.181137300251985
AUS,HP,8,2.9,98650.24548000001,34017.32602758621,87310.24548,11.552089,275498.7288696292,416309.7776630032,416309.7776630032,691808.5065326324,14.452089,0.20066303217479492,0.799336967825205,572783.5713102827,39633.27179276869,4.220058202971267
AUS,HP,9,3.0,101660.94360000001,33886.9812,90320.9436,12.030173,286900.26276474615,433538.7722668624,433538.7722668624,720439.0350316085,15.030173,0.19959850096203152,0.8004014990379685,596931.8555537127,39715.56784833499,4.264555855124508
AUS,HP,10,3.1,104671.64172000001,33765.04571612903,93331.64172,12.53138,298853.2429920072,451601.06403654395,451601.06403654395,750454.3070285511,15.63138,0.19831902237678312,0.8016809776232169,622383.3201766859,39816.274710018304,4.314454771279801
AUS,HP,11,7.0,653008.8684000002,93286.98120000002,210748.8684,9.256635,237692.3989805694,442245.730401688,442245.730401688,679938.1293822573,16.256635,0.4305934161651535,0.5694065838348464,668342.5669011043,41111.98700721916,0.6772430694322373
AUS,HP,12,8.0,354255.8496,44281.9812,240855.8496,8.9069,229351.782150036,429642.12428272003,429642.12428272003,658993.906432756,16.9069,0.4731795893984113,0.5268204106015887,514798.0778265628,30448.992886133045,1.2128017780591083
AUS,HP,13,9.0,384362.83079999976,42706.98119999997,270962.8308,8.583176000000002,220870.82648061618,413095.786691269,413095.786691269,633966.6131718853,17.583176,0.511852921224243,0.4881470787757571,506206.1880162155,28789.235119765362,1.074754772284993
AUS,Iron,0,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.9102749063576648
AUS,Iron,1,56.29960000000001,1980.1071467392323,35.170891919999995,1980.1071467392323,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,56.29960000000001,1.0,0.0,1980.1071467392323,35.170891919999995,0.8686431958147438
AUS,Iron,2,59.05800000000001,2077.12253501136,35.170891919999995,2077.12253501136,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,59.05800000000001,1.0,0.0,2077.12253501136,35.170891919999995,0.828071801738829
AUS,Iron,3,61.9318,2178.196644211056,35.17089192,2178.196644211056,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,61.9318,1.0,0.0,2178.196644211056,35.17089192,0.7896470709246584
AUS,Iron,4,64.80560000000001,2279.270753410752,35.170891919999995,2279.270753410752,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,64.80560000000001,1.0,0.0,2279.270753410752,35.170891919999995,0.7546302243493117
AUS,Iron,5,67.67940000000002,2380.344862610448,35.170891919999995,2380.344862610448,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,67.67940000000002,1.0,0.0,2380.344862610448,35.170891919999995,0.722587145676406
AUS,Iron,6,70.78400000000002,2489.5364136652806,35.170891919999995,2489.5364136652806,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,70.78400000000002,1.0,0.0,2489.5364136652806,35.170891919999995,0.690894333000279
AUS,Iron,7,73.8886,2598.727964720112,35.17089192,2598.727964720112,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,73.8886,1.0,0.0,2598.727964720112,35.17089192,0.6618648136125431
AUS,Iron,8,76.9932,2707.919515774944,35.17089192,2707.919515774944,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,76.9932,1.0,0.0,2707.919515774944,35.17089192,0.6351764112556921
AUS,Iron,9,80.21320000000001,2821.169787757344,35.17089191999999,2821.169787757344,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,80.21320000000001,1.0,0.0,2821.169787757344,35.17089191999999,0.6096785126025612
AUS,Iron,10,83.54860000000002,2938.4787806673125,35.170891919999995,2938.4787806673125,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,83.54860000000002,1.0,0.0,2938.4787806673125,35.170891919999995,0.5853391255759133
AUS,Iron,11,156.73700000000002,5512.58008686504,35.170891919999995,5512.58008686504,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,156.73700000000002,1.0,0.0,5512.58008686504,35.170891919999995,0.31201480484564437
AUS,Iron,12,176.70460000000003,6214.858388366832,35.170891919999995,6214.858388366832,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,176.70460000000003,1.0,0.0,6214.858388366832,35.170891919999995,0.27675716685978613
AUS,Iron,13,196.78760000000003,6921.195410796192,35.170891919999995,6921.195410796192,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,196.78760000000003,1.0,0.0,6921.195410796192,35.170891919999995,0.24851293713166764
AUS,Nickel,0,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,0,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,6,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,6,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,7,0.0,0.0,,0.0,6.0,23736.017160000007,20.41296372,20.41296372,23756.430123720005,6.0,0.0,1.0,23756.430123720005,3959.405020620001,
AUS,Nickel,7,0.0,0.0,,0.0,6.0,23736.017160000007,20.41296372,20.41296372,23756.430123720005,6.0,0.0,1.0,23756.430123720005,3959.405020620001,
AUS,Nickel,8,0.0,0.0,,0.0,7.2,28483.22059200001,24.495556464,24.495556464,28507.71614846401,7.2,0.0,1.0,28507.71614846401,3959.4050206200013,
AUS,Nickel,8,0.0,0.0,,0.0,7.2,28483.22059200001,24.495556464,24.495556464,28507.71614846401,7.2,0.0,1.0,28507.71614846401,3959.4050206200013,
AUS,Nickel,9,0.0,0.0,,0.0,7.2,28483.22059200001,24.495556464,24.495556464,28507.71614846401,7.2,0.0,1.0,28507.71614846401,3959.4050206200013,
AUS,Nickel,9,0.0,0.0,,0.0,7.2,28483.22059200001,24.495556464,24.495556464,28507.71614846401,7.2,0.0,1.0,28507.71614846401,3959.4050206200013,
AUS,Nickel,10,0.0,0.0,,0.0,8.4,33315.70811208044,28.960317152196485,28.960317152196485,33344.66842923264,8.4,0.0,1.0,33344.66842923264,3969.603384432457,
AUS,Nickel,10,0.0,0.0,,0.0,8.4,33315.70811208044,28.960317152196485,28.960317152196485,33344.66842923264,8.4,0.0,1.0,33344.66842923264,3969.603384432457,
AUS,Nickel,11,0.0,0.0,,0.0,8.399999999999999,33551.39445901894,30.016455157679037,30.016455157679037,33581.410914176624,8.399999999999999,0.0,1.0,33581.410914176624,3997.787013592456,
AUS,Nickel,11,0.0,0.0,,0.0,8.399999999999999,33551.39445901894,30.016455157679037,30.016455157679037,33581.410914176624,8.399999999999999,0.0,1.0,33581.410914176624,3997.787013592456,
AUS,Nickel,12,0.0,0.0,,0.0,9.6,38823.92593928226,36.45310414771872,36.45310414771872,38860.37904342997,9.6,0.0,1.0,38860.37904342997,4047.956150357289,
