,technology,carrier,node,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
46,Aluminium_production,Bauxite,CHN,4,4.0,4.0,4.0,4.0,4.0,4.0
47,Aluminium_production,Bauxite,CHN,5,4.0,4.0,4.0,4.0,4.0,4.0
48,Aluminium_production,Bauxite,CHN,6,4.0,4.0,4.0,4.0,4.0,4.0
49,Aluminium_production,Bauxite,CHN,7,4.0,4.0,4.0,4.0,4.0,4.0
50,Aluminium_production,Bauxite,CHN,8,4.0,4.0,4.0,4.0,4.0,4.0
51,Aluminium_production,Bauxite,CHN,9,4.0,4.0,4.0,4.0,4.0,4.0
52,Aluminium_production,Bauxite,CHN,10,4.0,4.0,4.0,4.0,4.0,4.0
53,Aluminium_production,Bauxite,CHN,11,4.0,4.0,4.0,4.0,4.0,4.0
54,Aluminium_production,Bauxite,CHN,12,4.0,4.0,4.0,4.0,4.0,4.0
55,Aluminium_production,Bauxite,CHN,13,4.0,4.0,4.0,4.0,4.0,4.0
56,Aluminium_production,Bauxite,CZE,0,4.0,4.0,4.0,4.0,4.0,4.0
57,Aluminium_production,Bauxite,CZE,1,4.0,4.0,4.0,4.0,4.0,4.0
58,Aluminium_production,Bauxite,CZE,2,4.0,4.0,4.0,4.0,4.0,4.0
59,Aluminium_production,Bauxite,CZE,3,4.0,4.0,4.0,4.0,4.0,4.0
60,Aluminium_production,Bauxite,CZE,4,4.0,4.0,4.0,4.0,4.0,4.0
61,Aluminium_production,Bauxite,CZE,5,4.0,4.0,4.0,4.0,4.0,4.0
62,Aluminium_production,Bauxite,CZE,6,4.0,4.0,4.0,4.0,4.0,4.0
63,Aluminium_production,Bauxite,CZE,7,4.0,4.0,4.0,4.0,4.0,4.0
64,Aluminium_production,Bauxite,CZE,8,4.0,4.0,4.0,4.0,4.0,4.0
65,Aluminium_production,Bauxite,CZE,9,4.0,4.0,4.0,4.0,4.0,4.0
66,Aluminium_production,Bauxite,CZE,10,4.0,4.0,4.0,4.0,4.0,4.0
67,Aluminium_production,Bauxite,CZE,11,4.0,4.0,4.0,4.0,4.0,4.0
68,Aluminium_production,Bauxite,CZE,12,4.0,4.0,4.0,4.0,4.0,4.0
69,Aluminium_production,Bauxite,CZE,13,4.0,4.0,4.0,4.0,4.0,4.0
70,Aluminium_production,Bauxite,DEU,0,4.0,4.0,4.0,4.0,4.0,4.0
71,Aluminium_production,Bauxite,DEU,1,4.0,4.0,4.0,4.0,4.0,4.0
72,Aluminium_production,Bauxite,DEU,2,4.0,4.0,4.0,4.0,4.0,4.0
73,Aluminium_production,Bauxite,DEU,3,4.0,4.0,4.0,4.0,4.0,4.0
74,Aluminium_production,Bauxite,DEU,4,4.0,4.0,4.0,4.0,4.0,4.0
75,Aluminium_production,Bauxite,DEU,5,4.0,4.0,4.0,4.0,4.0,4.0
76,Aluminium_production,Bauxite,DEU,6,4.0,4.0,4.0,4.0,4.0,4.0
77,Aluminium_production,Bauxite,DEU,7,4.0,4.0,4.0,4.0,4.0,4.0
78,Aluminium_production,Bauxite,DEU,8,4.0,4.0,4.0,4.0,4.0,4.0
79,Aluminium_production,Bauxite,DEU,9,4.0,4.0,4.0,4.0,4.0,4.0
80,Aluminium_production,Bauxite,DEU,10,4.0,4.0,4.0,4.0,4.0,4.0
81,Aluminium_production,Bauxite,DEU,11,4.0,4.0,4.0,4.0,4.0,4.0
82,Aluminium_production,Bauxite,DEU,12,4.0,4.0,4.0,4.0,4.0,4.0
83,Aluminium_production,Bauxite,DEU,13,4.0,4.0,4.0,4.0,4.0,4.0
84,Aluminium_production,Bauxite,ITA,0,4.0,4.0,4.0,4.0,4.0,4.0
85,Aluminium_production,Bauxite,ITA,1,4.0,4.0,4.0,4.0,4.0,4.0
86,Aluminium_production,Bauxite,ITA,2,4.0,4.0,4.0,4.0,4.0,4.0
87,Aluminium_production,Bauxite,ITA,3,4.0,4.0,4.0,4.0,4.0,4.0
88,Aluminium_production,Bauxite,ITA,4,4.0,4.0,4.0,4.0,4.0,4.0
89,Aluminium_production,Bauxite,ITA,5,4.0,4.0,4.0,4.0,4.0,4.0
90,Aluminium_production,Bauxite,ITA,6,4.0,4.0,4.0,4.0,4.0,4.0
91,Aluminium_production,Bauxite,ITA,7,4.0,4.0,4.0,4.0,4.0,4.0
92,Aluminium_production,Bauxite,ITA,8,4.0,4.0,4.0,4.0,4.0,4.0
93,Aluminium_production,Bauxite,ITA,9,4.0,4.0,4.0,4.0,4.0,4.0
94,Aluminium_production,Bauxite,ITA,10,4.0,4.0,4.0,4.0,4.0,4.0
95,Aluminium_production,Bauxite,ITA,11,4.0,4.0,4.0,4.0,4.0,4.0
96,Aluminium_production,Bauxite,ITA,12,4.0,4.0,4.0,4.0,4.0,4.0
97,Aluminium_production,Bauxite,ITA,13,4.0,4.0,4.0,4.0,4.0,4.0
98,Aluminium_production,Bauxite,JPN,0,4.0,4.0,4.0,4.0,4.0,4.0
99,Aluminium_production,Bauxite,JPN,1,4.0,4.0,4.0,4.0,4.0,4.0
100,Aluminium_production,Bauxite,JPN,2,4.0,4.0,4.0,4.0,4.0,4.0
101,Aluminium_production,Bauxite,JPN,3,4.0,4.0,4.0,4.0,4.0,4.0
102,Aluminium_production,Bauxite,JPN,4,4.0,4.0,4.0,4.0,4.0,4.0
103,Aluminium_production,Bauxite,JPN,5,4.0,4.0,4.0,4.0,4.0,4.0
104,Aluminium_production,Bauxite,JPN,6,4.0,4.0,4.0,4.0,4.0,4.0
105,Aluminium_production,Bauxite,JPN,7,4.0,4.0,4.0,4.0,4.0,4.0
106,Aluminium_production,Bauxite,JPN,8,4.0,4.0,4.0,4.0,4.0,4.0
107,Aluminium_production,Bauxite,JPN,9,4.0,4.0,4.0,4.0,4.0,4.0
108,Aluminium_production,Bauxite,JPN,10,4.0,4.0,4.0,4.0,4.0,4.0
109,Aluminium_production,Bauxite,JPN,11,4.0,4.0,4.0,4.0,4.0,4.0
110,Aluminium_production,Bauxite,JPN,12,4.0,4.0,4.0,4.0,4.0,4.0
111,Aluminium_production,Bauxite,JPN,13,4.0,4.0,4.0,4.0,4.0,4.0
112,Aluminium_production,Bauxite,KOR,0,4.0,4.0,4.0,4.0,4.0,4.0
113,Aluminium_production,Bauxite,KOR,1,4.0,4.0,4.0,4.0,4.0,4.0
114,Aluminium_production,Bauxite,KOR,2,4.0,4.0,4.0,4.0,4.0,4.0
115,Aluminium_production,Bauxite,KOR,3,4.0,4.0,4.0,4.0,4.0,4.0
116,Aluminium_production,Bauxite,KOR,4,4.0,4.0,4.0,4.0,4.0,4.0
117,Aluminium_production,Bauxite,KOR,5,4.0,4.0,4.0,4.0,4.0,4.0
118,Aluminium_production,Bauxite,KOR,6,4.0,4.0,4.0,4.0,4.0,4.0
119,Aluminium_production,Bauxite,KOR,7,4.0,4.0,4.0,4.0,4.0,4.0
120,Aluminium_production,Bauxite,KOR,8,4.0,4.0,4.0,4.0,4.0,4.0
121,Aluminium_production,Bauxite,KOR,9,4.0,4.0,4.0,4.0,4.0,4.0
122,Aluminium_production,Bauxite,KOR,10,4.0,4.0,4.0,4.0,4.0,4.0
123,Aluminium_production,Bauxite,KOR,11,4.0,4.0,4.0,4.0,4.0,4.0
124,Aluminium_production,Bauxite,KOR,12,4.0,4.0,4.0,4.0,4.0,4.0
125,Aluminium_production,Bauxite,KOR,13,4.0,4.0,4.0,4.0,4.0,4.0
126,Aluminium_production,Bauxite,ROE,0,4.0,4.0,4.0,4.0,4.0,4.0
127,Aluminium_production,Bauxite,ROE,1,4.0,4.0,4.0,4.0,4.0,4.0
128,Aluminium_production,Bauxite,ROE,2,4.0,4.0,4.0,4.0,4.0,4.0
129,Aluminium_production,Bauxite,ROE,3,4.0,4.0,4.0,4.0,4.0,4.0
130,Aluminium_production,Bauxite,ROE,4,4.0,4.0,4.0,4.0,4.0,4.0
131,Aluminium_production,Bauxite,ROE,5,4.0,4.0,4.0,4.0,4.0,4.0
132,Aluminium_production,Bauxite,ROE,6,4.0,4.0,4.0,4.0,4.0,4.0
133,Aluminium_production,Bauxite,ROE,7,4.0,4.0,4.0,4.0,4.0,4.0
134,Aluminium_production,Bauxite,ROE,8,4.0,4.0,4.0,4.0,4.0,4.0
135,Aluminium_production,Bauxite,ROE,9,4.0,4.0,4.0,4.0,4.0,4.0
136,Aluminium_production,Bauxite,ROE,10,4.0,4.0,4.0,4.0,4.0,4.0
137,Aluminium_production,Bauxite,ROE,11,4.0,4.0,4.0,4.0,4.0,4.0
138,Aluminium_production,Bauxite,ROE,12,4.0,4.0,4.0,4.0,4.0,4.0
139,Aluminium_production,Bauxite,ROE,13,4.0,4.0,4.0,4.0,4.0,4.0
140,Aluminium_production,Bauxite,ROW,0,4.0,4.0,4.0,4.0,4.0,4.0
141,Aluminium_production,Bauxite,ROW,1,4.0,4.0,4.0,4.0,4.0,4.0
142,Aluminium_production,Bauxite,ROW,2,4.0,4.0,4.0,4.0,4.0,4.0
143,Aluminium_production,Bauxite,ROW,3,4.0,4.0,4.0,4.0,4.0,4.0
144,Aluminium_production,Bauxite,ROW,4,4.0,4.0,4.0,4.0,4.0,4.0
145,Aluminium_production,Bauxite,ROW,5,4.0,4.0,4.0,4.0,4.0,4.0
146,Aluminium_production,Bauxite,ROW,6,4.0,4.0,4.0,4.0,4.0,4.0
147,Aluminium_production,Bauxite,ROW,7,4.0,4.0,4.0,4.0,4.0,4.0
148,Aluminium_production,Bauxite,ROW,8,4.0,4.0,4.0,4.0,4.0,4.0
149,Aluminium_production,Bauxite,ROW,9,4.0,4.0,4.0,4.0,4.0,4.0
150,Aluminium_production,Bauxite,ROW,10,4.0,4.0,4.0,4.0,4.0,4.0
151,Aluminium_production,Bauxite,ROW,11,4.0,4.0,4.0,4.0,4.0,4.0
152,Aluminium_production,Bauxite,ROW,12,4.0,4.0,4.0,4.0,4.0,4.0
153,Aluminium_production,Bauxite,ROW,13,4.0,4.0,4.0,4.0,4.0,4.0
154,Aluminium_production,Bauxite,USA,0,4.0,4.0,4.0,4.0,4.0,4.0
155,Aluminium_production,Bauxite,USA,1,4.0,4.0,4.0,4.0,4.0,4.0
156,Aluminium_production,Bauxite,USA,2,4.0,4.0,4.0,4.0,4.0,4.0
157,Aluminium_production,Bauxite,USA,3,4.0,4.0,4.0,4.0,4.0,4.0
158,Aluminium_production,Bauxite,USA,4,4.0,4.0,4.0,4.0,4.0,4.0
159,Aluminium_production,Bauxite,USA,5,4.0,4.0,4.0,4.0,4.0,4.0
160,Aluminium_production,Bauxite,USA,6,4.0,4.0,4.0,4.0,4.0,4.0
161,Aluminium_production,Bauxite,USA,7,4.0,4.0,4.0,4.0,4.0,4.0
162,Aluminium_production,Bauxite,USA,8,4.0,4.0,4.0,4.0,4.0,4.0
163,Aluminium_production,Bauxite,USA,9,4.0,4.0,4.0,4.0,4.0,4.0
164,Aluminium_production,Bauxite,USA,10,4.0,4.0,4.0,4.0,4.0,4.0
165,Aluminium_production,Bauxite,USA,11,4.0,4.0,4.0,4.0,4.0,4.0
166,Aluminium_production,Bauxite,USA,12,4.0,4.0,4.0,4.0,4.0,4.0
167,Aluminium_production,Bauxite,USA,13,4.0,4.0,4.0,4.0,4.0,4.0
168,Bauxite_mining,Bauxite_reserves,AUS,0,1.0,1.0,1.0,1.0,1.0,1.0
169,Bauxite_mining,Bauxite_reserves,AUS,1,1.0,1.0,1.0,1.0,1.0,1.0
170,Bauxite_mining,Bauxite_reserves,AUS,2,1.0,1.0,1.0,1.0,1.0,1.0
171,Bauxite_mining,Bauxite_reserves,AUS,3,1.0,1.0,1.0,1.0,1.0,1.0
172,Bauxite_mining,Bauxite_reserves,AUS,4,1.0,1.0,1.0,1.0,1.0,1.0
173,Bauxite_mining,Bauxite_reserves,AUS,5,1.0,1.0,1.0,1.0,1.0,1.0
174,Bauxite_mining,Bauxite_reserves,AUS,6,1.0,1.0,1.0,1.0,1.0,1.0
175,Bauxite_mining,Bauxite_reserves,AUS,7,1.0,1.0,1.0,1.0,1.0,1.0
176,Bauxite_mining,Bauxite_reserves,AUS,8,1.0,1.0,1.0,1.0,1.0,1.0
177,Bauxite_mining,Bauxite_reserves,AUS,9,1.0,1.0,1.0,1.0,1.0,1.0
178,Bauxite_mining,Bauxite_reserves,AUS,10,1.0,1.0,1.0,1.0,1.0,1.0
179,Bauxite_mining,Bauxite_reserves,AUS,11,1.0,1.0,1.0,1.0,1.0,1.0
180,Bauxite_mining,Bauxite_reserves,AUS,12,1.0,1.0,1.0,1.0,1.0,1.0
181,Bauxite_mining,Bauxite_reserves,AUS,13,1.0,1.0,1.0,1.0,1.0,1.0
182,Bauxite_mining,Bauxite_reserves,AUT,0,1.0,1.0,1.0,1.0,1.0,1.0
183,Bauxite_mining,Bauxite_reserves,AUT,1,1.0,1.0,1.0,1.0,1.0,1.0
184,Bauxite_mining,Bauxite_reserves,AUT,2,1.0,1.0,1.0,1.0,1.0,1.0
185,Bauxite_mining,Bauxite_reserves,AUT,3,1.0,1.0,1.0,1.0,1.0,1.0
186,Bauxite_mining,Bauxite_reserves,AUT,4,1.0,1.0,1.0,1.0,1.0,1.0
187,Bauxite_mining,Bauxite_reserves,AUT,5,1.0,1.0,1.0,1.0,1.0,1.0
188,Bauxite_mining,Bauxite_reserves,AUT,6,1.0,1.0,1.0,1.0,1.0,1.0
189,Bauxite_mining,Bauxite_reserves,AUT,7,1.0,1.0,1.0,1.0,1.0,1.0
190,Bauxite_mining,Bauxite_reserves,AUT,8,1.0,1.0,1.0,1.0,1.0,1.0
191,Bauxite_mining,Bauxite_reserves,AUT,9,1.0,1.0,1.0,1.0,1.0,1.0
192,Bauxite_mining,Bauxite_reserves,AUT,10,1.0,1.0,1.0,1.0,1.0,1.0
193,Bauxite_mining,Bauxite_reserves,AUT,11,1.0,1.0,1.0,1.0,1.0,1.0
194,Bauxite_mining,Bauxite_reserves,AUT,12,1.0,1.0,1.0,1.0,1.0,1.0
195,Bauxite_mining,Bauxite_reserves,AUT,13,1.0,1.0,1.0,1.0,1.0,1.0
196,Bauxite_mining,Bauxite_reserves,BRA,0,1.0,1.0,1.0,1.0,1.0,1.0
197,Bauxite_mining,Bauxite_reserves,BRA,1,1.0,1.0,1.0,1.0,1.0,1.0
198,Bauxite_mining,Bauxite_reserves,BRA,2,1.0,1.0,1.0,1.0,1.0,1.0
199,Bauxite_mining,Bauxite_reserves,BRA,3,1.0,1.0,1.0,1.0,1.0,1.0
200,Bauxite_mining,Bauxite_reserves,BRA,4,1.0,1.0,1.0,1.0,1.0,1.0
201,Bauxite_mining,Bauxite_reserves,BRA,5,1.0,1.0,1.0,1.0,1.0,1.0
202,Bauxite_mining,Bauxite_reserves,BRA,6,1.0,1.0,1.0,1.0,1.0,1.0
203,Bauxite_mining,Bauxite_reserves,BRA,7,1.0,1.0,1.0,1.0,1.0,1.0
204,Bauxite_mining,Bauxite_reserves,BRA,8,1.0,1.0,1.0,1.0,1.0,1.0
205,Bauxite_mining,Bauxite_reserves,BRA,9,1.0,1.0,1.0,1.0,1.0,1.0
206,Bauxite_mining,Bauxite_reserves,BRA,10,1.0,1.0,1.0,1.0,1.0,1.0
207,Bauxite_mining,Bauxite_reserves,BRA,11,1.0,1.0,1.0,1.0,1.0,1.0
208,Bauxite_mining,Bauxite_reserves,BRA,12,1.0,1.0,1.0,1.0,1.0,1.0
209,Bauxite_mining,Bauxite_reserves,BRA,13,1.0,1.0,1.0,1.0,1.0,1.0
210,Bauxite_mining,Bauxite_reserves,CHN,0,1.0,1.0,1.0,1.0,1.0,1.0
211,Bauxite_mining,Bauxite_reserves,CHN,1,1.0,1.0,1.0,1.0,1.0,1.0
212,Bauxite_mining,Bauxite_reserves,CHN,2,1.0,1.0,1.0,1.0,1.0,1.0
213,Bauxite_mining,Bauxite_reserves,CHN,3,1.0,1.0,1.0,1.0,1.0,1.0
214,Bauxite_mining,Bauxite_reserves,CHN,4,1.0,1.0,1.0,1.0,1.0,1.0
215,Bauxite_mining,Bauxite_reserves,CHN,5,1.0,1.0,1.0,1.0,1.0,1.0
216,Bauxite_mining,Bauxite_reserves,CHN,6,1.0,1.0,1.0,1.0,1.0,1.0
217,Bauxite_mining,Bauxite_reserves,CHN,7,1.0,1.0,1.0,1.0,1.0,1.0
218,Bauxite_mining,Bauxite_reserves,CHN,8,1.0,1.0,1.0,1.0,1.0,1.0
219,Bauxite_mining,Bauxite_reserves,CHN,9,1.0,1.0,1.0,1.0,1.0,1.0
220,Bauxite_mining,Bauxite_reserves,CHN,10,1.0,1.0,1.0,1.0,1.0,1.0
221,Bauxite_mining,Bauxite_reserves,CHN,11,1.0,1.0,1.0,1.0,1.0,1.0
222,Bauxite_mining,Bauxite_reserves,CHN,12,1.0,1.0,1.0,1.0,1.0,1.0
223,Bauxite_mining,Bauxite_reserves,CHN,13,1.0,1.0,1.0,1.0,1.0,1.0
224,Bauxite_mining,Bauxite_reserves,CZE,0,1.0,1.0,1.0,1.0,1.0,1.0
225,Bauxite_mining,Bauxite_reserves,CZE,1,1.0,1.0,1.0,1.0,1.0,1.0
226,Bauxite_mining,Bauxite_reserves,CZE,2,1.0,1.0,1.0,1.0,1.0,1.0
227,Bauxite_mining,Bauxite_reserves,CZE,3,1.0,1.0,1.0,1.0,1.0,1.0
228,Bauxite_mining,Bauxite_reserves,CZE,4,1.0,1.0,1.0,1.0,1.0,1.0
229,Bauxite_mining,Bauxite_reserves,CZE,5,1.0,1.0,1.0,1.0,1.0,1.0
230,Bauxite_mining,Bauxite_reserves,CZE,6,1.0,1.0,1.0,1.0,1.0,1.0
231,Bauxite_mining,Bauxite_reserves,CZE,7,1.0,1.0,1.0,1.0,1.0,1.0
232,Bauxite_mining,Bauxite_reserves,CZE,8,1.0,1.0,1.0,1.0,1.0,1.0
233,Bauxite_mining,Bauxite_reserves,CZE,9,1.0,1.0,1.0,1.0,1.0,1.0
234,Bauxite_mining,Bauxite_reserves,CZE,10,1.0,1.0,1.0,1.0,1.0,1.0
235,Bauxite_mining,Bauxite_reserves,CZE,11,1.0,1.0,1.0,1.0,1.0,1.0
236,Bauxite_mining,Bauxite_reserves,CZE,12,1.0,1.0,1.0,1.0,1.0,1.0
237,Bauxite_mining,Bauxite_reserves,CZE,13,1.0,1.0,1.0,1.0,1.0,1.0
238,Bauxite_mining,Bauxite_reserves,DEU,0,1.0,1.0,1.0,1.0,1.0,1.0
239,Bauxite_mining,Bauxite_reserves,DEU,1,1.0,1.0,1.0,1.0,1.0,1.0
240,Bauxite_mining,Bauxite_reserves,DEU,2,1.0,1.0,1.0,1.0,1.0,1.0
241,Bauxite_mining,Bauxite_reserves,DEU,3,1.0,1.0,1.0,1.0,1.0,1.0
242,Bauxite_mining,Bauxite_reserves,DEU,4,1.0,1.0,1.0,1.0,1.0,1.0
243,Bauxite_mining,Bauxite_reserves,DEU,5,1.0,1.0,1.0,1.0,1.0,1.0
244,Bauxite_mining,Bauxite_reserves,DEU,6,1.0,1.0,1.0,1.0,1.0,1.0
245,Bauxite_mining,Bauxite_reserves,DEU,7,1.0,1.0,1.0,1.0,1.0,1.0
246,Bauxite_mining,Bauxite_reserves,DEU,8,1.0,1.0,1.0,1.0,1.0,1.0
247,Bauxite_mining,Bauxite_reserves,DEU,9,1.0,1.0,1.0,1.0,1.0,1.0
248,Bauxite_mining,Bauxite_reserves,DEU,10,1.0,1.0,1.0,1.0,1.0,1.0
249,Bauxite_mining,Bauxite_reserves,DEU,11,1.0,1.0,1.0,1.0,1.0,1.0
250,Bauxite_mining,Bauxite_reserves,DEU,12,1.0,1.0,1.0,1.0,1.0,1.0
251,Bauxite_mining,Bauxite_reserves,DEU,13,1.0,1.0,1.0,1.0,1.0,1.0
252,Bauxite_mining,Bauxite_reserves,ITA,0,1.0,1.0,1.0,1.0,1.0,1.0
253,Bauxite_mining,Bauxite_reserves,ITA,1,1.0,1.0,1.0,1.0,1.0,1.0
254,Bauxite_mining,Bauxite_reserves,ITA,2,1.0,1.0,1.0,1.0,1.0,1.0
255,Bauxite_mining,Bauxite_reserves,ITA,3,1.0,1.0,1.0,1.0,1.0,1.0
256,Bauxite_mining,Bauxite_reserves,ITA,4,1.0,1.0,1.0,1.0,1.0,1.0
257,Bauxite_mining,Bauxite_reserves,ITA,5,1.0,1.0,1.0,1.0,1.0,1.0
258,Bauxite_mining,Bauxite_reserves,ITA,6,1.0,1.0,1.0,1.0,1.0,1.0
259,Bauxite_mining,Bauxite_reserves,ITA,7,1.0,1.0,1.0,1.0,1.0,1.0
260,Bauxite_mining,Bauxite_reserves,ITA,8,1.0,1.0,1.0,1.0,1.0,1.0
261,Bauxite_mining,Bauxite_reserves,ITA,9,1.0,1.0,1.0,1.0,1.0,1.0
262,Bauxite_mining,Bauxite_reserves,ITA,10,1.0,1.0,1.0,1.0,1.0,1.0
263,Bauxite_mining,Bauxite_reserves,ITA,11,1.0,1.0,1.0,1.0,1.0,1.0
264,Bauxite_mining,Bauxite_reserves,ITA,12,1.0,1.0,1.0,1.0,1.0,1.0
265,Bauxite_mining,Bauxite_reserves,ITA,13,1.0,1.0,1.0,1.0,1.0,1.0
266,Bauxite_mining,Bauxite_reserves,JPN,0,1.0,1.0,1.0,1.0,1.0,1.0
267,Bauxite_mining,Bauxite_reserves,JPN,1,1.0,1.0,1.0,1.0,1.0,1.0
268,Bauxite_mining,Bauxite_reserves,JPN,2,1.0,1.0,1.0,1.0,1.0,1.0
269,Bauxite_mining,Bauxite_reserves,JPN,3,1.0,1.0,1.0,1.0,1.0,1.0
270,Bauxite_mining,Bauxite_reserves,JPN,4,1.0,1.0,1.0,1.0,1.0,1.0
271,Bauxite_mining,Bauxite_reserves,JPN,5,1.0,1.0,1.0,1.0,1.0,1.0
272,Bauxite_mining,Bauxite_reserves,JPN,6,1.0,1.0,1.0,1.0,1.0,1.0
273,Bauxite_mining,Bauxite_reserves,JPN,7,1.0,1.0,1.0,1.0,1.0,1.0
274,Bauxite_mining,Bauxite_reserves,JPN,8,1.0,1.0,1.0,1.0,1.0,1.0
275,Bauxite_mining,Bauxite_reserves,JPN,9,1.0,1.0,1.0,1.0,1.0,1.0
276,Bauxite_mining,Bauxite_reserves,JPN,10,1.0,1.0,1.0,1.0,1.0,1.0
277,Bauxite_mining,Bauxite_reserves,JPN,11,1.0,1.0,1.0,1.0,1.0,1.0
278,Bauxite_mining,Bauxite_reserves,JPN,12,1.0,1.0,1.0,1.0,1.0,1.0
279,Bauxite_mining,Bauxite_reserves,JPN,13,1.0,1.0,1.0,1.0,1.0,1.0
280,Bauxite_mining,Bauxite_reserves,KOR,0,1.0,1.0,1.0,1.0,1.0,1.0
281,Bauxite_mining,Bauxite_reserves,KOR,1,1.0,1.0,1.0,1.0,1.0,1.0
282,Bauxite_mining,Bauxite_reserves,KOR,2,1.0,1.0,1.0,1.0,1.0,1.0
283,Bauxite_mining,Bauxite_reserves,KOR,3,1.0,1.0,1.0,1.0,1.0,1.0
284,Bauxite_mining,Bauxite_reserves,KOR,4,1.0,1.0,1.0,1.0,1.0,1.0
285,Bauxite_mining,Bauxite_reserves,KOR,5,1.0,1.0,1.0,1.0,1.0,1.0
286,Bauxite_mining,Bauxite_reserves,KOR,6,1.0,1.0,1.0,1.0,1.0,1.0
