location,commodity,time_operation,total_transport_cost,total_transport_opex,total_transport_flow,transport_cost_per_unit
BRA,Refrigerant,0,2.143879,2.143879,0.0,
BRA,Refrigerant,1,2.143879,2.143879,0.0,
BRA,Refrigerant,2,14385.993693880024,14385.993693880024,0.8601320000000015,16725.332499988373
BRA,Refrigerant,3,19024.374379,19024.374379,1.1375,16724.72472879121
BRA,Refrigerant,4,19024.374379,19024.374379,1.1375,16724.72472879121
BRA,Refrigerant,5,19024.374379,19024.374379,1.1375,16724.72472879121
BRA,Refrigerant,6,19024.374379,19024.374379,1.1375,16724.72472879121
BRA,Refrigerant,7,19024.374379,19024.374379,1.1375,16724.72472879121
BRA,Refrigerant,8,19024.374379,19024.374379,1.1375,16724.72472879121
BRA,Refrigerant,9,19024.374379,19024.374379,1.1375,16724.72472879121
BRA,Refrigerant,10,62959.002475518224,62959.002475518224,3.7647228937499984,16723.40946528616
BRA,Refrigerant,11,19024.374379,19024.374379,1.1375,16724.72472879121
BRA,Refrigerant,12,28535.489629,28535.489629,1.7062499999999998,16724.096485860806
BRA,Refrigerant,13,28535.489629,28535.489629,1.7062499999999998,16724.096485860806
BRA,Steel,0,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,1,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,2,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,3,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,4,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,5,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,6,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,7,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,8,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,9,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,10,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,11,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,12,1867.000000000512,1867.000000000512,0.0,
BRA,Steel,13,1867.000000000512,1867.000000000512,0.0,
CHN,Aluminium,0,0.0,0.0,0.0,
CHN,Aluminium,1,0.0,0.0,0.0,
CHN,Aluminium,2,0.0,0.0,0.0,
CHN,Aluminium,3,0.0,0.0,0.0,
CHN,Aluminium,4,0.0,0.0,0.0,
CHN,Aluminium,5,0.0,0.0,0.0,
CHN,Aluminium,6,0.0,0.0,0.0,
CHN,Aluminium,7,0.0,0.0,0.0,
CHN,Aluminium,8,0.0,0.0,0.0,
CHN,Aluminium,9,0.0,0.0,0.0,
CHN,Aluminium,10,0.0,0.0,0.0,
CHN,Aluminium,11,0.0,0.0,0.0,
CHN,Aluminium,12,0.0,0.0,0.0,
CHN,Aluminium,13,0.0,0.0,0.0,
CHN,Bauxite,0,0.0,0.0,0.0,
CHN,Bauxite,1,0.0,0.0,0.0,
CHN,Bauxite,2,0.0,0.0,0.0,
CHN,Bauxite,3,0.0,0.0,0.0,
CHN,Bauxite,4,0.0,0.0,0.0,
CHN,Bauxite,5,0.0,0.0,0.0,
CHN,Bauxite,6,0.0,0.0,0.0,
CHN,Bauxite,7,0.0,0.0,0.0,
CHN,Bauxite,8,0.0,0.0,0.0,
CHN,Bauxite,9,0.0,0.0,0.0,
CHN,Bauxite,10,3065.1016777427603,3065.1016777427603,134.7441705599995,22.74756425457321
CHN,Bauxite,11,14079.74343889916,14079.74343889916,617.9798340799998,22.783499820604963
CHN,Bauxite,12,26604.6814319068,26604.6814319068,1167.4753921599995,22.788216017713456
CHN,Bauxite,13,40871.301172063,40871.301172063,1793.3822174400002,22.790067156127805
CHN,Compressor,0,0.0,0.0,0.0,
CHN,Compressor,1,0.0,0.0,0.0,
CHN,Compressor,2,0.0,0.0,0.0,
CHN,Compressor,3,0.0,0.0,0.0,
CHN,Compressor,4,0.0,0.0,0.0,
CHN,Compressor,5,0.0,0.0,0.0,
CHN,Compressor,6,0.0,0.0,0.0,
CHN,Compressor,7,0.0,0.0,0.0,
CHN,Compressor,8,0.0,0.0,0.0,
CHN,Compressor,9,0.0,0.0,0.0,
CHN,Compressor,10,0.0,0.0,0.0,
CHN,Compressor,11,0.0,0.0,0.0,
CHN,Compressor,12,0.0,0.0,0.0,
CHN,Compressor,13,0.0,0.0,0.0,
CHN,Copper,0,15.0154,15.0154,0.0,
CHN,Copper,1,15.0154,15.0154,0.0,
CHN,Copper,2,15.0154,15.0154,0.0,
CHN,Copper,3,15.0154,15.0154,0.0,
CHN,Copper,4,15.0154,15.0154,0.0,
CHN,Copper,5,15.0154,15.0154,0.0,
CHN,Copper,6,15.0154,15.0154,0.0,
CHN,Copper,7,15.0154,15.0154,0.0,
CHN,Copper,8,15.0154,15.0154,0.0,
CHN,Copper,9,15.0154,15.0154,0.0,
CHN,Copper,10,15.0154,15.0154,0.0,
CHN,Copper,11,15.0154,15.0154,0.0,
CHN,Copper,12,15.0154,15.0154,0.0,
CHN,Copper,13,15.0154,15.0154,0.0,
CHN,Copper_ore,0,595.8676115636201,595.8676115636201,237.99225,2.5037269556618758
CHN,Copper_ore,1,633.9604887584051,633.9604887584051,253.7168125,2.498693257698108
CHN,Copper_ore,2,679.1708759102441,679.1708759102441,272.37945,2.4934732627966025
CHN,Copper_ore,3,626.6585088506628,626.6585088506628,250.7025891625001,2.4996092419471427
CHN,Copper_ore,4,530.6623707569134,530.6623707569134,211.07582992624992,2.5140840187260065
CHN,Copper_ore,5,441.7493639109702,441.7493639109702,174.37295431875003,2.533359405630427
CHN,Copper_ore,6,352.93984755117503,352.93984755117503,137.71279910249996,2.562868882568287
CHN,Copper_ore,7,265.561302200677,265.561302200677,101.64334206208788,2.6126777889540604
CHN,Copper_ore,8,364.94216521501596,364.94216521501596,142.66729999999998,2.5579944753634223
CHN,Copper_ore,9,467.44695408793604,467.44695408793604,184.9808,2.527002554253934
CHN,Copper_ore,10,564.5816949853797,564.5816949853797,230.574075,2.448591390794389
CHN,Copper_ore,11,514.1211080478938,514.1211080478938,215.93550011999997,2.3809012772896803
CHN,Copper_ore,12,602.1516008499339,602.1516008499339,256.68565,2.345871695008793
CHN,Copper_ore,13,635.3018839541469,635.3018839541469,271.293325,2.3417527281740047
CHN,HEX,0,386000.0,386000.0,0.0,
CHN,HEX,1,386000.0,386000.0,0.0,
CHN,HEX,2,386000.0,386000.0,0.0,
CHN,HEX,3,440413.3084453264,440413.3084453264,2.545158999999998,173039.60516624962
CHN,HEX,4,500040.9675526378,500040.9675526378,5.334217000000002,93742.14951372199
CHN,HEX,5,616948.5142212657,616948.5142212657,10.802516999999996,57111.55226335362
CHN,HEX,6,760857.1226208243,760857.1226208243,17.53377999999998,43393.78745603203
CHN,HEX,7,905948.2022797706,905948.2022797706,24.32035258241757,37250.619587428475
CHN,HEX,8,982477.9825640002,982477.9825640002,27.9,35214.26460802868
CHN,HEX,9,1061580.797456,1061580.797456,31.6,33594.32903341772
CHN,HEX,10,1153511.095844,1153511.095844,35.9,32131.228296490255
CHN,HEX,11,904382.509950941,904382.509950941,24.247118,37298.556882139186
CHN,HEX,12,939719.7042440001,939719.7042440001,25.9,36282.61406347491
CHN,HEX,13,811444.8692840001,811444.8692840001,19.9,40776.12408462312
CHN,HP,0,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,1,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,2,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,3,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,4,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,5,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,6,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,7,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,8,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,9,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,10,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,11,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,12,0.2087999999999999,0.2087999999999999,0.0,
CHN,HP,13,0.2087999999999999,0.2087999999999999,0.0,
CHN,Iron,0,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,1,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,2,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,3,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,4,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,5,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,6,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,7,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,8,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,9,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,10,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,11,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,12,2220.0065999991807,2220.0065999991807,0.0,
CHN,Iron,13,2220.0065999991807,2220.0065999991807,0.0,
CHN,Nickel,0,11.288260567200009,11.288260567200009,2.3800000000000017,4.74296662487395
CHN,Nickel,1,18.575208400799994,18.575208400799994,3.8199999999999994,4.862620000209423
CHN,Nickel,2,24.546457320000002,24.546457320000002,5.0,4.909291464000001
CHN,Nickel,3,33.997997124868974,33.997997124868974,6.799999999999997,4.999705459539557
CHN,Nickel,4,43.13046252169664,43.13046252169664,8.599999999999998,5.015170060662402
CHN,Nickel,5,52.243972346750255,52.243972346750255,10.399999999999999,5.023458879495218
CHN,Nickel,6,66.81833224445623,66.81833224445623,12.799999999999997,5.220182206598144
CHN,Nickel,7,93.0113095074182,93.0113095074182,15.199999999999994,6.119165099172252
CHN,Nickel,8,110.24032320256583,110.24032320256583,17.6,6.263654727418513
CHN,Nickel,9,124.76600942079027,124.76600942079027,20.0,6.238300471039514
CHN,Nickel,10,139.16005372253233,139.16005372253233,22.4,6.212502398327336
CHN,Nickel,11,156.1023160890299,156.1023160890299,25.400000000000002,6.145760475946059
CHN,Nickel,12,173.918257824,173.918257824,28.4,6.123882317746479
CHN,Nickel,13,199.00869888,199.00869888,32.0,6.21902184
CHN,Refrigerant,0,1.332879,1.332879,0.0,
CHN,Refrigerant,1,1.332879,1.332879,0.0,
CHN,Refrigerant,2,1.332879,1.332879,0.0,
CHN,Refrigerant,3,1.332879,1.332879,0.0,
CHN,Refrigerant,4,1.332879,1.332879,0.0,
CHN,Refrigerant,5,1.332879,1.332879,0.0,
CHN,Refrigerant,6,1.332879,1.332879,0.0,
CHN,Refrigerant,7,1.332879,1.332879,0.0,
CHN,Refrigerant,8,1.332879,1.332879,0.0,
CHN,Refrigerant,9,1.332879,1.332879,0.0,
CHN,Refrigerant,10,1.332879,1.332879,0.0,
CHN,Refrigerant,11,1.332879,1.332879,0.0,
CHN,Refrigerant,12,1.332879,1.332879,0.0,
CHN,Refrigerant,13,1.332879,1.332879,0.0,
CHN,Steel,0,910.000000000512,910.000000000512,0.0,
CHN,Steel,1,910.000000000512,910.000000000512,0.0,
CHN,Steel,2,910.000000000512,910.000000000512,0.0,
CHN,Steel,3,910.000000000512,910.000000000512,0.0,
CHN,Steel,4,910.000000000512,910.000000000512,0.0,
CHN,Steel,5,910.000000000512,910.000000000512,0.0,
CHN,Steel,6,910.000000000512,910.000000000512,0.0,
CHN,Steel,7,910.000000000512,910.000000000512,0.0,
CHN,Steel,8,910.000000000512,910.000000000512,0.0,
CHN,Steel,9,910.000000000512,910.000000000512,0.0,
CHN,Steel,10,910.000000000512,910.000000000512,0.0,
CHN,Steel,11,910.000000000512,910.000000000512,0.0,
CHN,Steel,12,910.000000000512,910.000000000512,0.0,
CHN,Steel,13,910.000000000512,910.000000000512,0.0,
CZE,Aluminium,0,2448.8585027889603,2448.8585027889603,23.040110279999997,106.28675266865783
CZE,Aluminium,1,3517.882848,3517.882848,31.944000000000003,110.12656048084148
CZE,Aluminium,2,8563.106736000002,8563.106736000002,37.596000000000004,227.76643089690396
CZE,Aluminium,3,12169.388496,12169.388496,41.636,292.2804423095398
CZE,Aluminium,4,15775.670256,15775.670256,45.676,345.38204431211136
CZE,Aluminium,5,22988.233776,22988.233776,53.756,427.64033365577797
CZE,Aluminium,6,30200.797296000004,30200.797296000004,61.836000000000006,488.40153464001554
CZE,Aluminium,7,41843.4687938179,41843.4687938179,74.87890567999997,558.8151751661378
CZE,Aluminium,8,81972.60052800002,81972.60052800002,103.852,789.3213469937991
CZE,Aluminium,9,94608.07961774785,94608.07961774785,117.588,804.5725721820921
CZE,Aluminium,10,109910.81972926368,109910.81972926368,133.748,821.7754263933941
CZE,Aluminium,11,136236.6765772637,136236.6765772637,163.23999999999998,834.5790037813263
CZE,Aluminium,12,157874.36713726367,157874.36713726367,187.48,842.0864472864502
CZE,Aluminium,13,186724.62121726372,186724.62121726372,219.79999999999998,849.5205696872781
CZE,Bauxite,0,37.77206880000001,37.77206880000001,11.56,3.2674800000000004
CZE,Bauxite,1,37.77206880000001,37.77206880000001,11.56,3.2674800000000004
CZE,Bauxite,2,37.77206880000001,37.77206880000001,11.56,3.2674800000000004
CZE,Bauxite,3,37.77206880000001,37.77206880000001,11.56,3.2674800000000004
CZE,Bauxite,4,37.77206880000001,37.77206880000001,11.56,3.2674800000000004
CZE,Bauxite,5,37.77206880000001,37.77206880000001,11.56,3.2674800000000004
CZE,Bauxite,6,37.77206880000001,37.77206880000001,11.56,3.2674800000000004
CZE,Bauxite,7,37.77206880000001,37.77206880000001,11.56,3.2674800000000004
CZE,Bauxite,8,37.77206880000001,37.77206880000001,11.56,3.2674800000000004
CZE,Bauxite,9,37.77206880000001,37.77206880000001,11.56,3.2674800000000004
CZE,Bauxite,10,47.5745088,47.5745088,14.56,3.2674799999999995
CZE,Bauxite,11,47.5745088,47.5745088,14.56,3.2674799999999995
CZE,Bauxite,12,47.5745088,47.5745088,14.56,3.2674799999999995
CZE,Bauxite,13,47.5745088,47.5745088,14.56,3.2674799999999995
CZE,Compressor,0,0.0,0.0,0.0,
CZE,Compressor,1,0.0,0.0,0.0,
CZE,Compressor,2,0.0,0.0,0.0,
CZE,Compressor,3,0.0,0.0,0.0,
CZE,Compressor,4,6269.547685743602,6269.547685743602,0.4176220000000001,15012.493800000002
CZE,Compressor,5,7711.629590288427,7711.629590288427,0.5430180000000029,14201.425349230385
CZE,Compressor,6,15011.37789075573,15011.37789075573,0.689731,21764.10497825345
CZE,Compressor,7,18031.919291509614,18031.919291509614,0.8613850000000001,20933.635124258737
CZE,Compressor,8,120142.116222,120142.116222,3.55,33842.84964
CZE,Compressor,9,115309.28960770872,115309.28960770872,3.407198,33842.84964
CZE,Compressor,10,0.0,0.0,0.0,
CZE,Compressor,11,0.0,0.0,0.0,
CZE,Compressor,12,0.0,0.0,0.0,
CZE,Compressor,13,0.0,0.0,0.0,
CZE,Copper,0,458.11138688759166,458.11138688759166,16.61928096375,27.56505458249517
CZE,Copper,1,464.00860924799997,464.00860924799997,16.8461,27.543978086797537
CZE,Copper,2,464.00860924799997,464.00860924799997,16.8461,27.543978086797537
CZE,Copper,3,464.00860924799997,464.00860924799997,16.8461,27.543978086797537
CZE,Copper,4,501.227151168,501.227151168,18.2776,27.423028798529348
CZE,Copper,5,501.227151168,501.227151168,18.2776,27.423028798529348
CZE,Copper,6,501.227151168,501.227151168,18.2776,27.423028798529348
CZE,Copper,7,501.227151168,501.227151168,18.2776,27.423028798529348
CZE,Copper,8,354.812878212,354.812878212,12.6462125,28.056849290805445
CZE,Copper,9,209.1288712680001,209.1288712680001,7.042912500000004,29.693521148814494
CZE,Copper,10,166.59339478800013,166.59339478800013,5.406912500000004,30.811187491567505
CZE,Copper,11,166.59339478800013,166.59339478800013,5.406912500000004,30.811187491567505
CZE,Copper,12,166.59339478800013,166.59339478800013,5.406912500000004,30.811187491567505
CZE,Copper,13,166.59339478800013,166.59339478800013,5.406912500000004,30.811187491567505
CZE,Copper_ore,0,22.0138,22.0138,1.0,22.0138
CZE,Copper_ore,1,22.0138,22.0138,1.0,22.0138
CZE,Copper_ore,2,22.0138,22.0138,1.0,22.0138
CZE,Copper_ore,3,22.0138,22.0138,1.0,22.0138
CZE,Copper_ore,4,22.0138,22.0138,1.0,22.0138
CZE,Copper_ore,5,22.0138,22.0138,1.0,22.0138
CZE,Copper_ore,6,22.0138,22.0138,1.0,22.0138
CZE,Copper_ore,7,22.0138,22.0138,1.0,22.0138
CZE,Copper_ore,8,22.0138,22.0138,5.267387500000078,4.179263439418436
CZE,Copper_ore,9,22.0138,22.0138,11.279687499999907,1.951632082005834
CZE,Copper_ore,10,22.0138,22.0138,17.92325192999988,1.2282257754327146
CZE,Copper_ore,11,22.0138,22.0138,22.170863259999987,0.9929157805829169
CZE,Copper_ore,12,22.0138,22.0138,21.170863259999987,1.0398158889246925
CZE,Copper_ore,13,22.0138,22.0138,22.170863259999987,0.9929157805829169
CZE,HEX,0,538044.043754,538044.043754,3.95,136213.68196303796
CZE,HEX,1,538044.043754,538044.043754,3.95,136213.68196303796
CZE,HEX,2,538044.043754,538044.043754,3.95,136213.68196303796
CZE,HEX,3,542490.0923144,542490.0923144,4.22,128552.15457687205
CZE,HEX,4,549367.0096917754,549367.0096917754,4.637622,118458.77255450646
CZE,HEX,5,551431.8863779973,551431.8863779973,4.763018,115773.63058002245
CZE,HEX,6,553847.7868314862,553847.7868314862,4.909731,112806.13679883606
CZE,HEX,7,556674.3869040302,556674.3869040302,5.081385,109551.70429007646
CZE,HEX,8,538867.3860800001,538867.3860800001,4.0,134716.84652000002
CZE,HEX,9,512520.431648,512520.431648,2.4,213550.17985333336
CZE,HEX,10,476293.369304,476293.369304,0.2,2381466.8465199997
CZE,HEX,11,538769.1942742013,538769.1942742013,3.9940369999999983,134893.39089102118
CZE,HEX,12,538769.1942742013,538769.1942742013,3.9940369999999983,134893.39089102118
CZE,HEX,13,522302.3477542012,522302.3477542012,2.9940369999999983,174447.52611748
CZE,HP,0,126258.8386,126258.8386,3.5,36073.95388571428
CZE,HP,1,126258.8386,126258.8386,3.5,36073.95388571428
CZE,HP,2,126258.8386,126258.8386,3.5,36073.95388571428
CZE,HP,3,126258.8386,126258.8386,3.5,36073.95388571428
CZE,HP,4,129589.84782237459,129589.84782237459,3.6260429999999997,35738.640667629865
CZE,HP,5,148237.924913899,148237.924913899,4.6535150000000005,31855.043964379398
CZE,HP,6,129894.36639928962,129894.36639928962,4.832612999999999,26878.702349906693
CZE,HP,7,133252.2631396654,133252.2631396654,5.042157,26427.63070242862
CZE,HP,8,126508.80795957519,126508.80795957519,4.887324,25885.087209191617
CZE,HP,9,134098.26226081178,134098.26226081178,5.074169,26427.630270259382
CZE,HP,10,140324.8073356294,140324.8073356294,5.309777,26427.627249812824
CZE,HP,11,163479.47005760443,163479.47005760443,4.908402000000001,33306.04747891562
CZE,HP,12,175620.68854571745,175620.68854571745,5.3678170000000005,32717.33901243605
CZE,HP,13,189825.89964165047,189825.89964165047,5.905332000000001,32144.831085136353
CZE,Iron,0,2749.2604900780398,2749.2604900780398,45.21835106,60.79966265090162
CZE,Iron,1,2758.629526644013,2758.629526644013,48.0568,57.403520971933474
CZE,Iron,2,2758.629526644013,2758.629526644013,48.0568,57.403520971933474
CZE,Iron,3,2758.629526644013,2758.629526644013,48.0568,57.403520971933474
CZE,Iron,4,2779.830963394381,2779.830963394381,54.48000000000001,51.024797419133264
CZE,Iron,5,2779.830963394381,2779.830963394381,54.48000000000001,51.024797419133264
CZE,Iron,6,2779.830963394381,2779.830963394381,54.48000000000001,51.024797419133264
CZE,Iron,7,2779.830963394381,2779.830963394381,54.48000000000001,51.024797419133264
CZE,Iron,8,2804.061176823373,2804.061176823373,61.82080000000001,45.357892114359124
CZE,Iron,9,2810.118730180621,2810.118730180621,63.656000000000006,44.1453866121123
CZE,Iron,10,2939.2054821622673,2939.2054821622673,102.76419984,28.60145349001403
CZE,Iron,11,2987.304697113558,2987.304697113558,117.33636686399996,25.459324989804973
CZE,Iron,12,2987.304697113558,2987.304697113558,117.33636686399996,25.459324989804973
CZE,Iron,13,2987.304697113558,2987.304697113558,117.33636686399996,25.459324989804973
CZE,Nickel,0,5.856556877829384,5.856556877829384,6.5544134,0.89352876
CZE,Nickel,1,6.2725718952,6.2725718952,7.02,0.89352876
CZE,Nickel,2,5.388323489452201,5.388323489452201,6.860386184158417,0.7854256808304155
CZE,Nickel,3,3.708144354,3.708144354,4.15,0.8935287599999999
CZE,Nickel,4,3.708144354,3.708144354,4.15,0.8935287599999999
CZE,Nickel,5,4.079710769049499,4.079710769049499,4.5658415841584095,0.8935287599999999
CZE,Nickel,6,4.959084618,4.959084618,6.38,0.7772859902821317
CZE,Nickel,7,4.959084618,4.959084618,6.38,0.7772859902821317
CZE,Nickel,8,5.0305669188,5.0305669188,5.63,0.89352876
CZE,Nickel,9,5.093398788968687,5.093398788968687,5.7003188,0.8935287599999999
CZE,Nickel,10,6.612112824,6.612112824,7.4,0.89352876
CZE,Nickel,11,6.349751871491016,6.349751871491016,7.106376599999999,0.89352876
CZE,Nickel,12,6.404278630699628,6.404278630699628,7.167400667326733,0.8935287599999999
CZE,Nickel,13,4.110232296,4.110232296,4.6,0.8935287600000001
CZE,Refrigerant,0,1004.8216915,1004.8216915,0.7109375,1413.3755660659342
CZE,Refrigerant,1,1004.8216915,1004.8216915,0.7109375,1413.3755660659342
CZE,Refrigerant,2,1004.8216915,1004.8216915,0.7109375,1413.3755660659342
CZE,Refrigerant,3,1004.8216915,1004.8216915,0.7109375,1413.3755660659342
CZE,Refrigerant,4,1285.571479,1285.571479,0.91,1412.7159109890108
CZE,Refrigerant,5,1285.571479,1285.571479,0.91,1412.7159109890108
CZE,Refrigerant,6,1285.571479,1285.571479,0.91,1412.7159109890108
CZE,Refrigerant,7,1285.571479,1285.571479,0.91,1412.7159109890108
CZE,Refrigerant,8,11423.138418999997,11423.138418999997,1.1375,10042.319489230767
CZE,Refrigerant,9,13237.491003999998,13237.491003999998,1.194375,11083.19497980115
CZE,Refrigerant,10,13867.745629,13867.745629,1.25125,11083.113389810189
CZE,Refrigerant,11,18872.200545711243,18872.200545711243,1.702858543749999,11082.658988309906
CZE,Refrigerant,12,18872.200545711243,18872.200545711243,1.702858543749999,11082.658988309906
CZE,Refrigerant,13,18872.200545711243,18872.200545711243,1.702858543749999,11082.658988309906
CZE,Steel,0,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,1,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,2,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,3,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,4,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,5,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,6,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,7,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,8,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,9,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,10,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,11,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,12,1895.183000000512,1895.183000000512,0.0,
CZE,Steel,13,1895.183000000512,1895.183000000512,0.0,
DEU,Aluminium,0,0.0,0.0,0.0,
DEU,Aluminium,1,0.0,0.0,0.0,
DEU,Aluminium,2,0.0,0.0,0.0,
DEU,Aluminium,3,0.0,0.0,0.0,
DEU,Aluminium,4,0.0,0.0,0.0,
DEU,Aluminium,5,0.0,0.0,0.0,
DEU,Aluminium,6,0.0,0.0,0.0,
DEU,Aluminium,7,0.0,0.0,0.0,
DEU,Aluminium,8,0.0,0.0,0.0,
DEU,Aluminium,9,0.0,0.0,0.0,
DEU,Aluminium,10,0.0,0.0,0.0,
DEU,Aluminium,11,0.0,0.0,0.0,
DEU,Aluminium,12,0.0,0.0,0.0,
DEU,Aluminium,13,0.0,0.0,0.0,
DEU,Bauxite,0,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,1,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,2,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,3,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,4,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,5,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,6,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,7,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,8,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,9,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,10,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,11,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,12,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Bauxite,13,562.0468559999999,562.0468559999999,87.96,6.389800545702592
DEU,Compressor,0,0.0,0.0,0.0,
DEU,Compressor,1,27809.64088473032,27809.64088473032,1.617203900990091,17196.12528
DEU,Compressor,2,65372.807060573294,65372.807060573294,3.801601000000001,17196.12528
DEU,Compressor,3,73083.53244000001,73083.53244000001,4.25,17196.125280000004
DEU,Compressor,4,73083.53244000001,73083.53244000001,4.25,17196.125280000004
DEU,Compressor,5,73083.53244000001,73083.53244000001,4.25,17196.125280000004
DEU,Compressor,6,73083.53244000001,73083.53244000001,4.25,17196.125280000004
DEU,Compressor,7,0.0,0.0,0.0,
DEU,Compressor,8,0.0,0.0,0.0,
DEU,Compressor,9,50431.790674799966,50431.790674799966,1.3699999999999992,36811.52604
DEU,Compressor,10,63586.34616290405,63586.34616290405,1.7699999999999996,35924.489357572915
DEU,Compressor,11,56489.04061830527,56489.04061830527,1.7699999999999996,31914.712213731797
DEU,Compressor,12,56489.04061830527,56489.04061830527,1.7699999999999996,31914.712213731797
DEU,Compressor,13,56489.04061830527,56489.04061830527,1.7699999999999996,31914.712213731797
DEU,Copper,0,25.3954,25.3954,0.0,
DEU,Copper,1,25.3954,25.3954,0.0,
DEU,Copper,2,25.3954,25.3954,0.0,
DEU,Copper,3,25.3954,25.3954,0.0,
DEU,Copper,4,25.3954,25.3954,0.0,
DEU,Copper,5,25.3954,25.3954,0.0,
DEU,Copper,6,25.3954,25.3954,0.0,
DEU,Copper,7,25.3954,25.3954,0.0,
DEU,Copper,8,25.3954,25.3954,0.0,
DEU,Copper,9,25.3954,25.3954,0.0,
DEU,Copper,10,25.3954,25.3954,0.0,
DEU,Copper,11,25.3954,25.3954,0.0,
DEU,Copper,12,25.3954,25.3954,0.0,
DEU,Copper,13,25.3954,25.3954,0.0,
DEU,Copper_ore,0,22.0138,22.0138,0.0,
DEU,Copper_ore,1,22.0138,22.0138,0.0,
DEU,Copper_ore,2,22.0138,22.0138,0.0,
DEU,Copper_ore,3,22.0138,22.0138,0.0,
DEU,Copper_ore,4,22.0138,22.0138,0.0,
DEU,Copper_ore,5,22.0138,22.0138,0.0,
DEU,Copper_ore,6,22.0138,22.0138,0.0,
DEU,Copper_ore,7,22.0138,22.0138,0.0,
DEU,Copper_ore,8,22.0138,22.0138,0.0,
DEU,Copper_ore,9,22.0138,22.0138,0.0,
DEU,Copper_ore,10,22.0138,22.0138,0.0,
DEU,Copper_ore,11,22.0138,22.0138,0.0,
DEU,Copper_ore,12,22.0138,22.0138,0.0,
DEU,Copper_ore,13,22.0138,22.0138,0.0,
DEU,HEX,0,457000.0,457000.0,0.0,
DEU,HEX,1,457000.0,457000.0,0.0,
DEU,HEX,2,489265.81303297816,489265.81303297816,1.801601000000001,271572.7916630696
DEU,HEX,3,497296.42486,497296.42486,2.25,221020.63327111112
