location,commodity,time_operation,total_production,total_production_cost,production_cost_per_unit,opex_cost,total_import_flow,total_import_production_cost,total_transport_cost,total_transport_opex,total_import_cost,total_output,domestic_ratio,import_ratio,weighted_cost,weighted_cost_per_unit,transport_to_production_ratio
AUS,Copper,2,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,0,0.0,0.0,,0.0,10.480775,25923.975689960997,58.738654798226996,58.738654798226996,25982.714344759224,10.480775,0.0,1.0,25982.714344759224,2479.0833067935555,
AUS,Copper_ore,1,0.0,0.0,,0.0,10.480775,25923.975689960993,58.738654798226996,58.738654798226996,25982.71434475922,10.480775,0.0,1.0,25982.71434475922,2479.083306793555,
AUS,Copper_ore,2,0.0,0.0,,0.0,10.480775,25923.975689960997,58.738654798226996,58.738654798226996,25982.714344759224,10.480775,0.0,1.0,25982.714344759224,2479.0833067935555,
AUS,Copper_ore,3,0.0,0.0,,0.0,11.666875,33500.135351925,62.98974712597499,62.98974712597499,33563.12509905097,11.666875,0.0,1.0,33563.12509905097,2876.787922991459,
AUS,Copper_ore,4,0.0,0.0,,0.0,12.075875,34750.363787085,64.455641032095,64.455641032095,34814.819428117095,12.075875,0.0,1.0,34814.819428117095,2883.0059459970475,
AUS,Copper_ore,5,0.0,0.0,,0.0,12.484875,36000.592222245,65.921534938215,65.921534938215,36066.51375718322,12.484875,0.0,1.0,36066.51375718322,2888.8165686226907,
AUS,Copper_ore,6,0.0,0.0,,0.0,12.893875,37250.820657405,67.387428844335,67.387428844335,37318.20808624933,12.893875,0.0,1.0,37318.20808624933,2894.2585596842946,
AUS,Copper_ore,7,0.0,0.0,,0.0,13.302874999999998,38501.049092564994,68.85332275045499,68.85332275045499,38569.902415315446,13.302874999999998,0.0,1.0,38569.902415315446,2899.365920172553,
AUS,Copper_ore,8,0.0,0.0,,0.0,13.711875,39706.545660825,66.12498855855,66.12498855855,39772.67064938355,13.711875,0.0,1.0,39772.67064938355,2900.600439355198,
AUS,Copper_ore,9,0.0,0.0,,0.0,14.120875,40955.21197774499,67.44441238263,67.44441238263,41022.656390127624,14.120875,0.0,1.0,41022.656390127624,2905.1072536317774,
AUS,Copper_ore,10,0.0,0.0,,0.0,14.529875,42203.878294665,68.76383620671001,68.76383620671001,42272.64213087171,14.529875,0.0,1.0,42272.64213087171,2909.3603441785776,
AUS,Copper_ore,11,0.0,0.0,,0.0,32.118187500000005,95900.53695044253,125.503294734495,125.503294734495,96026.04024517702,32.118187500000005,0.0,1.0,96026.04024517702,2989.771457221146,
AUS,Copper_ore,12,0.0,0.0,,0.0,36.4075125,108995.7341382735,139.34055046608898,139.34055046608898,109135.0746887396,36.4075125,0.0,1.0,109135.0746887396,2997.597671325103,
AUS,Copper_ore,13,0.0,0.0,,0.0,40.711075,122134.39804172103,153.223736018454,153.223736018454,122287.62177773948,40.711075,0.0,1.0,122287.62177773948,3003.7925006337828,
AUS,HEX,0,2.7,81432.0,30159.999999999996,81432.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81432.0,30159.999999999996,5.734846252087632
AUS,HEX,1,2.7,80190.0,29699.999999999996,80190.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,80190.0,29699.999999999996,5.82366878663175
AUS,HEX,2,2.7,78030.0,28899.999999999996,78030.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,78030.0,28899.999999999996,5.984877611175189
AUS,HEX,3,2.7,77220.0,28599.999999999996,77220.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,77220.0,28599.999999999996,6.047656047656048
AUS,HEX,4,2.7,76140.0,28199.999999999996,76140.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,76140.0,28199.999999999996,6.133438402941949
AUS,HEX,5,2.7,75060.0,27799.999999999996,75060.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,75060.0,27799.999999999996,6.221689315214495
AUS,HEX,6,2.7,73980.0,27400.0,73980.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,73980.0,27400.0,6.312516896458503
AUS,HEX,7,2.8,81599.99999999999,29142.85714285714,75600.0,0.0,0.0,467000.0,467000.0,467000.0,2.8,1.0,0.0,81599.99999999999,29142.85714285714,5.723039215686276
AUS,HEX,8,6.0,352200.0,58700.0,160200.0,0.0,0.0,467000.0,467000.0,467000.0,6.0,1.0,0.0,352200.0,58700.0,1.3259511641113004
AUS,HEX,9,6.0,157800.0,26300.0,157800.0,0.0,0.0,467000.0,467000.0,467000.0,6.0,1.0,0.0,157800.0,26300.0,2.959442332065906
AUS,HEX,10,7.0,242000.0,34571.42857142857,182000.0,0.0,0.0,467000.0,467000.0,467000.0,7.0,1.0,0.0,242000.0,34571.42857142857,1.9297520661157024
AUS,HEX,11,7.0,179200.0,25600.0,179200.0,0.0,0.0,467000.0,467000.0,467000.0,7.0,1.0,0.0,179200.0,25600.0,2.6060267857142856
AUS,HEX,12,8.0,262400.0,32800.0,202400.0,0.0,0.0,467000.0,467000.0,467000.0,8.0,1.0,0.0,262400.0,32800.0,1.7797256097560976
AUS,HEX,13,9.0,284100.0,31566.666666666668,224100.0,0.0,0.0,467000.0,467000.0,467000.0,9.0,1.0,0.0,284100.0,31566.666666666668,1.6437873988032383
AUS,HP,0,2.11,127036.730332,60206.98120000001,127036.730332,8.450000000000001,477765.582720216,331502.28994335997,331502.28994335997,809267.8726635759,10.56,0.19981060606060605,0.800189393939394,672950.8546408843,63726.40668947768,2.609499544556965
AUS,HP,1,2.11,126614.730332,60006.98120000001,126614.730332,8.8724,468024.22470504243,319740.24736912,319740.24736912,787764.4720741624,10.9824,0.19212558275058272,0.8078744172494173,660740.6926565522,60163.59745197336,2.52530054386816
AUS,HP,2,2.11,126403.730332,59906.98120000001,126403.730332,9.311696,465222.3031465424,335571.4159786048,335571.4159786048,800793.7191251472,11.421695999999999,0.18473613726017574,0.8152638627398243,676209.517588568,59203.94988525067,2.6547588041683965
AUS,HP,3,2.4,176182.75488,73409.4812,143296.75488,9.478564,444055.46708252816,341584.9363464832,341584.9363464832,785640.4034290113,11.878564,0.20204462424919373,0.7979553757508062,662502.7618321292,55772.96732434402,1.9388102801499525
AUS,HP,4,2.5,160107.45299999998,64042.981199999995,148767.45299999998,9.853706000000003,471998.9126244127,378539.8566741512,378539.8566741512,850538.769298564,12.353706000000003,0.2023684228845983,0.7976315771154017,710817.2727090863,57538.78817490769,2.364286293868851
AUS,HP,5,2.6,165538.15112,63668.519661538456,154198.15112,10.247854999999998,485938.19709971215,386608.45503373834,386608.45503373834,872546.6521334505,12.847854999999997,0.20236841091372845,0.7976315890862716,729470.4652808615,56777.60725668694,2.3354643773536083
AUS,HP,6,2.7,170928.84923999998,63306.98119999999,159588.84923999998,10.661769,495416.6289048903,389959.43902098975,389959.43902098975,885376.0679258801,13.361768999999999,0.20206905238370762,0.7979309476162925,741008.3954678487,55457.35714094809,2.28141382074977
AUS,HP,7,2.8,176559.54735999997,63056.981199999995,165219.54736,11.096240000000002,509641.8366943037,402249.13228976785,402249.13228976785,911890.9689840716,13.896240000000002,0.2014933535978077,0.7985066464021923,763726.5748351939,54959.22456975367,2.278263273237743
AUS,HP,8,2.9,181880.24547999998,62717.326027586205,170540.24547999998,11.552089,526179.0601696292,416309.7776630032,416309.7776630032,942488.8378326324,14.452089,0.20066303217479492,0.799336967825205,789862.8113929506,54653.885081454355,2.288922453146687
AUS,HP,9,3.0,187160.9436,62386.9812,175820.9436,12.030173,578616.1448104721,501957.687216698,501957.687216698,1080573.83202717,15.030173,0.19959850096203152,0.8004014990379685,902249.9587569484,60029.24642031388,2.6819574509598594
AUS,HP,10,3.1,192711.64172,62165.04571612903,181371.64172,12.53138,639161.9102954871,586508.9141547085,586508.9141547085,1225670.8244501958,15.63138,0.19831902237678312,0.8016809776232169,1020815.3691760225,65305.51807812378,3.0434534671593707
AUS,HP,11,7.0,850408.8684,121486.98120000001,408148.8684,9.256635,459955.3846685153,411039.0061116278,411039.0061116278,870994.3907801431,16.256635,0.4305934161651535,0.5694065838348464,862130.400374933,53032.52489675342,0.4833428029566252
AUS,HP,12,8.0,578255.8496000003,72281.98120000004,464855.8496000001,8.9069,411586.24659519,338909.4546798248,338909.4546798248,750495.7012750148,16.9069,0.4731795893984113,0.5268204106015887,668995.3189813881,39569.36629313405,0.5860891072943928
AUS,HP,13,9.0,635462.8308001639,70606.98120001821,522062.83080000005,8.583176000000002,392145.67994738143,323889.6108097965,323889.6108097965,716035.2907571779,17.583176,0.511852921224243,0.4881470787757571,674794.041757957,38377.255722058224,0.5096908821590088
AUS,Iron,0,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.9102749063576648
AUS,Iron,1,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.9102749063576648
AUS,Iron,2,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.9102749063576648
AUS,Iron,3,59.04680000000001,2076.7286210218563,35.170891919999995,2076.7286210218563,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,59.04680000000001,1.0,0.0,2076.7286210218563,35.170891919999995,0.8282288704399181
AUS,Iron,4,60.882000000000005,2141.27424187344,35.17089192,2141.27424187344,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,60.882000000000005,1.0,0.0,2141.27424187344,35.17089192,0.8032631067818363
AUS,Iron,5,62.717200000000005,2205.819862725024,35.170891919999995,2205.819862725024,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,62.717200000000005,1.0,0.0,2205.819862725024,35.170891919999995,0.7797584150295575
AUS,Iron,6,64.55240000000002,2270.3654835766088,35.17089192,2270.3654835766088,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,64.55240000000002,1.0,0.0,2270.3654835766088,35.17089192,0.7575901820395794
AUS,Iron,7,66.3876,2334.911104428192,35.17089192,2334.911104428192,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,66.3876,1.0,0.0,2334.911104428192,35.17089192,0.7366475737500943
AUS,Iron,8,68.22279999999999,2399.456725279776,35.17089192,2399.456725279776,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,68.22279999999999,1.0,0.0,2399.456725279776,35.17089192,0.7168316818877525
AUS,Iron,9,70.058,2464.0023461313604,35.17089192,2464.0023461313604,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,70.058,1.0,0.0,2464.0023461313604,35.17089192,0.6980539619613999
AUS,Iron,10,71.89320000000001,2528.547966982944,35.17089192,2528.547966982944,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,71.89320000000001,1.0,0.0,2528.547966982944,35.17089192,0.6802349104935065
AUS,Iron,11,156.73700000000002,5512.58008686504,35.170891919999995,5512.58008686504,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,156.73700000000002,1.0,0.0,5512.58008686504,35.170891919999995,0.31201480484564437
AUS,Iron,12,176.70460000000003,6214.858388366832,35.170891919999995,6214.858388366832,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,176.70460000000003,1.0,0.0,6214.858388366832,35.170891919999995,0.27675716685978613
AUS,Iron,13,196.78760000000003,6921.195410796192,35.170891919999995,6921.195410796192,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,196.78760000000003,1.0,0.0,6921.195410796192,35.170891919999995,0.24851293713166764
AUS,Nickel,0,0.0,0.0,,0.0,3.24,3869.2683480000005,14.229792530400001,14.229792530400001,3883.4981405304006,3.24,0.0,1.0,3883.4981405304006,1198.610537200741,
AUS,Nickel,0,0.0,0.0,,0.0,3.24,3869.2683480000005,14.229792530400001,14.229792530400001,3883.4981405304006,3.24,0.0,1.0,3883.4981405304006,1198.610537200741,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,3869.268348,14.2297925304,14.2297925304,3883.4981405304,3.24,0.0,1.0,3883.4981405304,1198.6105372007407,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,3869.268348,14.2297925304,14.2297925304,3883.4981405304,3.24,0.0,1.0,3883.4981405304,1198.6105372007407,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,11696.424708000002,14.2297925304,14.2297925304,11710.654500530401,3.24,0.0,1.0,11710.654500530401,3614.399537200741,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,11696.424708000002,14.2297925304,14.2297925304,11710.654500530401,3.24,0.0,1.0,11710.654500530401,3614.399537200741,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.449266400003,11.0230004088,11.0230004088,12828.472266808803,3.24,0.0,1.0,12828.472266808803,3959.405020620001,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.449266400003,11.0230004088,11.0230004088,12828.472266808803,3.24,0.0,1.0,12828.472266808803,3959.405020620001,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,6,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,6,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,7,0.0,0.0,,0.0,3.36,13292.169609600003,11.4312596832,11.4312596832,13303.600869283204,3.36,0.0,1.0,13303.600869283204,3959.4050206200013,
AUS,Nickel,7,0.0,0.0,,0.0,3.36,13292.169609600003,11.4312596832,11.4312596832,13303.600869283204,3.36,0.0,1.0,13303.600869283204,3959.4050206200013,
AUS,Nickel,8,0.0,0.0,,0.0,7.199999999999999,28466.250720000007,24.762739967999995,24.762739967999995,28491.013459968006,7.199999999999999,0.0,1.0,28491.013459968006,3957.0852027733345,
AUS,Nickel,8,0.0,0.0,,0.0,7.199999999999999,28466.250720000007,24.762739967999995,24.762739967999995,28491.013459968006,7.199999999999999,0.0,1.0,28491.013459968006,3957.0852027733345,
AUS,Nickel,9,0.0,0.0,,0.0,7.199999999999999,28415.341104000006,25.564290479999997,25.564290479999997,28440.905394480007,7.199999999999999,0.0,1.0,28440.905394480007,3950.125749233335,
AUS,Nickel,9,0.0,0.0,,0.0,7.199999999999999,28415.341104000006,25.564290479999997,25.564290479999997,28440.905394480007,7.199999999999999,0.0,1.0,28440.905394480007,3950.125749233335,
AUS,Nickel,10,0.0,0.0,,0.0,8.4,33327.330648,30.72853648799999,30.72853648799999,33358.059184488004,8.4,0.0,1.0,33358.059184488004,3971.1975219628575,
AUS,Nickel,10,0.0,0.0,,0.0,8.4,33327.330648,30.72853648799999,30.72853648799999,33358.059184488004,8.4,0.0,1.0,33358.059184488004,3971.1975219628575,
AUS,Nickel,11,0.0,0.0,,0.0,8.4,33599.96462400001,31.950241127999995,31.950241127999995,33631.914865128005,8.4,0.0,1.0,33631.914865128005,4003.7993887057146,
AUS,Nickel,11,0.0,0.0,,0.0,8.4,33599.96462400001,31.950241127999995,31.950241127999995,33631.914865128005,8.4,0.0,1.0,33631.914865128005,4003.7993887057146,
AUS,Nickel,12,0.0,0.0,,0.0,9.600000000000001,39431.675328000005,39.17650003199999,39.17650003199999,39470.851828032006,9.600000000000001,0.0,1.0,39470.851828032006,4111.54706542,
AUS,Nickel,12,0.0,0.0,,0.0,9.600000000000001,39431.675328000005,39.17650003199999,39.17650003199999,39470.851828032006,9.600000000000001,0.0,1.0,39470.851828032006,4111.54706542,
AUS,Nickel,13,0.0,0.0,,0.0,10.8,44724.146712,45.702502056,45.702502056,44769.849214056005,10.8,0.0,1.0,44769.849214056005,4145.356408708889,
